,s1,0.167hr,0.333hr,0.500hr,0.667hr,0.833hr,1.000hr,1.167hr,1.333hr,1.500hr,1.667hr,1.833hr,2.000hr,2.167hr,2.333hr,2.500hr,2.667hr,2.833hr,3.000hr,3.167hr,3.333hr,3.500hr,3.667hr,3.833hr,4.000hr,4.167hr,4.333hr,4.500hr,4.667hr,4.833hr,5.000hr,5.167hr,5.333hr,5.500hr,5.667hr,5.833hr,6.000hr,6.167hr,6.333hr,6.500hr,6.667hr,6.833hr,7.000hr,7.167hr,7.333hr,7.500hr,7.667hr,7.833hr,8.000hr,8.167hr,8.333hr,8.500hr,8.667hr,8.833hr,9.000hr,9.167hr,9.333hr,9.500hr,9.667hr,9.833hr,10.000hr,10.167hr,10.333hr,10.500hr,10.667hr,10.833hr,11.000hr,11.167hr,11.333hr,11.500hr,11.667hr,11.833hr,12.000hr,12.167hr,12.333hr,12.500hr,12.667hr,12.833hr,13.000hr,13.167hr,13.333hr,13.500hr,13.667hr,13.833hr,14.000hr,14.167hr,14.333hr,14.500hr,14.667hr,14.833hr,15.000hr,15.167hr,15.333hr,15.500hr,15.667hr,15.833hr,16.000hr,16.167hr,16.333hr,16.500hr,16.667hr,16.833hr,17.000hr,17.167hr,17.333hr,17.500hr,17.667hr,17.833hr,18.000hr,18.167hr,18.333hr,18.500hr,18.667hr,18.833hr,19.000hr,19.167hr,19.333hr,19.500hr,19.667hr,19.833hr,20.000hr,20.167hr,20.333hr,20.500hr,20.667hr,20.833hr,21.000hr,21.167hr,21.333hr,21.500hr,21.667hr,21.833hr,22.000hr,22.167hr,22.333hr,22.500hr,22.667hr,22.833hr,23.000hr,23.167hr,23.333hr,23.500hr,23.667hr,23.833hr,24.000hr
15.167hr,0.442617906,0.458467867,0.475446194,0.49385373,0.513791891,0.533314655,0.548742394,0.558763831,0.56767305,0.578285057,0.591674036,0.607798018,0.625667565,0.642050609,0.655706836,0.667687267,0.678711342,0.689095534,0.698867805,0.707874927,0.716367973,0.724725062,0.73311369,0.741542094,0.74994649,0.758107863,0.766016243,0.77379213,0.78149607,0.78912883,0.796642617,0.803800043,0.810495311,0.816814494,0.822826017,0.828575656,0.834085915,0.839281458,0.844132188,0.848700086,0.853029915,0.857148547,0.861067897,0.864796766,0.868367418,0.871818953,0.87518817,0.878500939,0.881772447,0.884984043,0.88813334,0.891240541,0.894328976,0.897415216,0.900524521,0.903611965,0.906634239,0.909605785,0.912540413,0.915451009,0.918332353,0.921189087,0.924051298,0.926930308,0.929832381,0.932739061,0.935619336,0.938485341,0.941398713,0.944396765,0.947489061,0.950680681,0.953950304,0.957198698,0.960356807,0.963448247,0.966492124,0.969516647,0.972534088,0.975511455,0.978427456,0.981298274,0.984128238,0.986903196,0.989581781,0.992083402,0.994336381,0.99628524,0.997873508,0.999046905,0.999762917,1,0.999775561,0.999139219,0.998154057,0.99688263,0.995379138,0.993696378,0.991865268,0.989906608,0.987809018,0.98556425,0.983139569,0.980548232,0.977798424,0.97486244,0.971736123,0.968384449,0.964857141,0.961112348,0.957253291,0.953292952,0.949245738,0.945131334,0.940941387,0.936769892,0.932632673,0.928532189,0.92451662,0.920637807,0.916838616,0.913086486,0.909560348,0.906138124,0.902759404,0.899299288,0.895577772,0.891806241,0.888065293,0.883923919,0.879302524,0.874499545,0.869589354,0.865205107,0.861320824,0.857256583,0.852966019,0.848429109,0.843971472,0.839275213,0.834662506,0.830207625,0.825917484,0.821688744,0.817697651
15.333hr,0.442148294,0.458061839,0.475040983,0.493408023,0.513275703,0.532709563,0.548040892,0.557990346,0.566851027,0.57741876,0.590760213,0.606830156,0.624638205,0.640959532,0.654560096,0.666488145,0.677460874,0.6877915,0.69750515,0.706451471,0.714883823,0.723180088,0.731506583,0.739870022,0.748205151,0.756295634,0.764134761,0.771842009,0.779477483,0.787041779,0.794486917,0.801576134,0.808205983,0.81446334,0.820417524,0.826113944,0.831574938,0.836724666,0.841532751,0.846061448,0.850356039,0.854442842,0.858333864,0.862038063,0.865587107,0.869019424,0.87237129,0.875668367,0.878925563,0.882125826,0.885268898,0.888375902,0.891469472,0.89456495,0.897680621,0.90076702,0.903793668,0.906773546,0.909720131,0.912646065,0.915544073,0.918417436,0.921295348,0.924189391,0.927106807,0.930031459,0.932932697,0.935822137,0.938759007,0.941780387,0.944895513,0.948106883,0.951391402,0.954653859,0.957830959,0.960947713,0.964022504,0.967081458,0.97013286,0.97314053,0.976083644,0.978981419,0.981844239,0.984666778,0.987417332,0.990024388,0.992427879,0.994586015,0.99645172,0.997972307,0.999095078,0.999775561,1,0.999785307,0.999170631,0.998206627,0.996945914,0.995447049,0.99375469,0.991901214,0.989889509,0.987722479,0.985376763,0.982866721,0.980203723,0.977359565,0.974326672,0.971068062,0.967623318,0.963957937,0.96016634,0.956263647,0.952276338,0.94821908,0.944085669,0.939960787,0.935860755,0.931791614,0.927799025,0.923940125,0.920159516,0.916430078,0.912919584,0.909507229,0.906133529,0.902675465,0.898950563,0.895161382,0.89140607,0.887291601,0.882686341,0.877822968,0.872806643,0.868274473,0.864250666,0.860106831,0.855764946,0.851196892,0.846702099,0.841971826,0.837326778,0.832833989,0.828490038,0.824190833,0.820128928
15.500hr,0.44170558,0.457673956,0.474651026,0.492969013,0.512749394,0.532073921,0.547284573,0.557137251,0.5659287,0.576433682,0.589710376,0.605710294,0.623442079,0.639688211,0.653221091,0.665087281,0.676000625,0.686270266,0.695917899,0.704794897,0.713158843,0.721388272,0.729648469,0.737945336,0.746212139,0.754234398,0.762008437,0.769654411,0.777232199,0.784740948,0.792131987,0.799168616,0.805747676,0.81195602,0.817863454,0.823515633,0.828935382,0.834046153,0.838817591,0.84331246,0.847576238,0.851635099,0.855500992,0.859182743,0.862711948,0.866127323,0.869465423,0.872752155,0.87600269,0.879200584,0.882346476,0.885461769,0.888568719,0.891682014,0.894818896,0.89792877,0.900980191,0.903984917,0.906954855,0.90990167,0.912817623,0.915705515,0.918594112,0.921495362,0.924418426,0.927348867,0.930257166,0.933156704,0.936108235,0.939149093,0.942287535,0.945525785,0.948838354,0.95212829,0.955334152,0.958483548,0.961595014,0.964693694,0.967785134,0.970829465,0.9738041,0.976729672,0.979620616,0.982478192,0.985278118,0.987956579,0.9904628,0.992765951,0.994832115,0.996617639,0.998071775,0.999139219,0.999785307,1,0.999791479,0.999187724,0.998229155,0.996970827,0.995464921,0.99375295,0.991852002,0.989776736,0.987516365,0.985088247,0.982509846,0.979755494,0.976815396,0.973652595,0.970296496,0.96671697,0.963001049,0.95916326,0.955236913,0.951236292,0.94716268,0.943089544,0.939033986,0.935004604,0.931042893,0.927209694,0.923453707,0.919750161,0.916260058,0.912862504,0.90949948,0.906048199,0.902327331,0.89852515,0.894747873,0.890653437,0.886078953,0.881188954,0.876097389,0.87144582,0.867299025,0.863077666,0.858679786,0.854072669,0.849537167,0.844771172,0.84009206,0.83556074,0.831166326,0.826799994,0.822667195
15.667hr,0.441159037,0.457150925,0.474112332,0.492373738,0.512060026,0.531268072,0.546358501,0.556116701,0.564831732,0.575258058,0.588447258,0.604348747,0.621973361,0.638114899,0.651553282,0.663332941,0.674165691,0.684358107,0.69392844,0.702728671,0.711018397,0.719176711,0.727367648,0.735595322,0.743792213,0.751745732,0.759455427,0.767041565,0.774563984,0.78202139,0.789364653,0.796356756,0.802894086,0.809063971,0.814936445,0.820557147,0.825949107,0.831034822,0.835783301,0.840257753,0.844503922,0.848547434,0.852400582,0.856071722,0.859592103,0.863000395,0.866333293,0.869616929,0.872866873,0.876067335,0.879219637,0.882345479,0.885467257,0.88859939,0.891758601,0.894893589,0.897972066,0.901004745,0.90400228,0.906975049,0.909914333,0.91282194,0.915725788,0.918638315,0.921569899,0.924507477,0.927423058,0.930332587,0.933298953,0.936360436,0.939525578,0.942796193,0.946146425,0.949479242,0.952732753,0.955934861,0.95910384,0.962262524,0.965412962,0.968511422,0.971532709,0.974497026,0.977421597,0.980313186,0.983153272,0.985884267,0.988463626,0.990869281,0.993078178,0.995058729,0.99676879,0.998154057,0.999170631,0.999791479,1,0.999794145,0.999192049,0.998234883,0.996973366,0.995452853,0.993701743,0.991745647,0.989587053,0.987249485,0.984758284,0.982093665,0.979246344,0.976181302,0.972918836,0.969432449,0.965801793,0.962039095,0.958178929,0.954237421,0.950223951,0.946206131,0.942201975,0.938220716,0.934299053,0.93049789,0.926771897,0.923098337,0.919632209,0.916254319,0.912906446,0.909465958,0.905755495,0.901946493,0.898140905,0.894050973,0.88951435,0.884626168,0.879489275,0.874744881,0.870493759,0.866199542,0.861745122,0.857095446,0.852515343,0.847711562,0.842996494,0.838426109,0.833983818,0.829553371,0.825350845
15.833hr,0.440495858,0.456516436,0.473471837,0.491685738,0.511284437,0.530383377,0.54536723,0.55505185,0.563714274,0.574085232,0.587206904,0.603024135,0.620549979,0.636589865,0.649933025,0.661621965,0.672365864,0.682469882,0.691950288,0.700661137,0.708863649,0.716937124,0.725045222,0.733190885,0.741305,0.749177262,0.756810418,0.764325288,0.771782012,0.77917927,0.786467589,0.793409672,0.799901534,0.806030414,0.811866358,0.817454659,0.82281823,0.827878388,0.8326035,0.83705716,0.841285513,0.845313806,0.84915441,0.852815197,0.856326864,0.859728048,0.863055632,0.86633574,0.869584251,0.872785872,0.875942489,0.879076127,0.882209371,0.885356507,0.888533705,0.89168939,0.894790862,0.897848378,0.900872006,0.903871013,0.906835125,0.909764627,0.9126857,0.915610706,0.918551432,0.921496442,0.924419087,0.927337672,0.930315328,0.93339177,0.93657807,0.93987814,0.94326499,0.946640868,0.949945332,0.953207831,0.956446466,0.959682307,0.962912683,0.966088559,0.969180647,0.972206813,0.975184242,0.978123024,0.981009299,0.983790319,0.986429899,0.988913401,0.991226432,0.993348332,0.995249093,0.99688263,0.998206627,0.999187724,0.999794145,1,0.999794042,0.999193219,0.998236885,0.996967007,0.995417669,0.993622016,0.991594338,0.989366655,0.986973429,0.984403691,0.981651384,0.978686704,0.975522868,0.972136225,0.968600861,0.964924915,0.961140503,0.957265073,0.95331472,0.949354216,0.945407445,0.941481316,0.937608718,0.933847008,0.930155942,0.926516553,0.923077176,0.919723774,0.91639418,0.912967951,0.909272276,0.905463694,0.9016282,0.897523824,0.893023235,0.888158173,0.883006198,0.878194026,0.87385634,0.869496107,0.864987644,0.860296223,0.855669759,0.850826806,0.846075247,0.84146612,0.836978835,0.83248871,0.828219391
16.000hr,0.439602027,0.455645044,0.472595788,0.490762757,0.510275581,0.529263114,0.544136052,0.553743186,0.562349977,0.572663708,0.585716744,0.601449777,0.618877223,0.634817515,0.648067542,0.659666638,0.670321976,0.680337732,0.689728712,0.698351481,0.70646899,0.714460401,0.722489271,0.730557679,0.738595459,0.746394104,0.753959167,0.761411314,0.768810315,0.776154843,0.78339469,0.790292214,0.796743698,0.802836367,0.808640112,0.81420015,0.819539376,0.824577775,0.829282617,0.833718129,0.837930961,0.841946443,0.845777237,0.849430579,0.852936556,0.856333854,0.859659239,0.862938384,0.86618602,0.869386688,0.872544083,0.875681524,0.87882207,0.881979842,0.885171041,0.888344037,0.891466142,0.894546844,0.897595371,0.900620263,0.903609814,0.9065627,0.909503138,0.912443049,0.915394577,0.918348171,0.9212794,0.924208803,0.927201965,0.930295776,0.933501614,0.936824542,0.940241657,0.943654984,0.947002873,0.950318215,0.953621086,0.956932242,0.960247049,0.963511194,0.966689707,0.969796631,0.97284771,0.975853255,0.978801236,0.981641995,0.984343644,0.986896049,0.989291402,0.991518304,0.993558805,0.995379138,0.996945914,0.998229155,0.999192049,0.999794042,1,0.999795271,0.999197823,0.998238821,0.996950525,0.995368031,0.993514137,0.991428421,0.989153669,0.986691768,0.984041671,0.981181704,0.978121906,0.974841586,0.971409957,0.967831865,0.964134956,0.96033637,0.956456266,0.952558307,0.948673354,0.944807702,0.940991531,0.93727684,0.93362527,0.930024598,0.926614836,0.923290076,0.919981139,0.916572513,0.912894544,0.909093475,0.905231703,0.901097411,0.896619893,0.891791185,0.886650394,0.881794719,0.877387485,0.87296826,0.868409954,0.8636803,0.859009133,0.854126816,0.849339348,0.844693375,0.840164221,0.835620318,0.831289082
16.167hr,0.43856719,0.454639114,0.471580271,0.489695352,0.509117852,0.527994282,0.54276286,0.552303468,0.560864047,0.571126765,0.584114597,0.599765072,0.617096056,0.632941288,0.646106683,0.657626687,0.668204127,0.678140473,0.687448055,0.695984395,0.704015103,0.711920609,0.719864967,0.727850094,0.735805204,0.74352472,0.751017359,0.758403384,0.765742666,0.773033854,0.780225726,0.78708061,0.793494518,0.799554268,0.805329146,0.810864062,0.816182171,0.821201889,0.825889455,0.83030944,0.834508901,0.838513083,0.84233499,0.845981037,0.849480737,0.852872944,0.856194856,0.859472374,0.862720503,0.865924206,0.869087541,0.872234162,0.875387291,0.878561132,0.881771403,0.884965716,0.888110919,0.891216169,0.894290277,0.897341576,0.900357678,0.903335724,0.906298454,0.909256693,0.912222117,0.915185492,0.918122722,0.921055945,0.924053707,0.927153546,0.930368631,0.933706125,0.93714475,0.940587594,0.943972525,0.947333174,0.950692784,0.954074082,0.95747056,0.96082417,0.96409508,0.967292391,0.970428163,0.973511503,0.976530608,0.979437515,0.982203203,0.984820722,0.987286183,0.989594793,0.991738713,0.993696378,0.995447049,0.996970827,0.998234883,0.999193219,0.999795271,1,0.999796927,0.999198849,0.998228441,0.996915865,0.995287036,0.993385606,0.991260915,0.988927866,0.9863942,0.983647052,0.980697472,0.977530382,0.97421053,0.970740259,0.96714241,0.963433632,0.959634858,0.955808345,0.951991597,0.948190421,0.944435574,0.940774259,0.937166452,0.933608867,0.930232338,0.926938372,0.923652749,0.920264593,0.916606469,0.91281811,0.90893673,0.904764616,0.900289482,0.895502121,0.89039054,0.885514276,0.881053051,0.876581704,0.871978454,0.867214877,0.862503189,0.857583466,0.852760784,0.848080769,0.843513706,0.838922663,0.834536002
16.333hr,0.436986022,0.453092759,0.470035322,0.488109865,0.507448612,0.526219068,0.540888658,0.550370143,0.558893705,0.569112902,0.582041606,0.597614168,0.614850831,0.630602871,0.643687809,0.655135035,0.665643185,0.675510059,0.684745415,0.693206133,0.701159511,0.708986213,0.716850103,0.724754057,0.7326284,0.740271122,0.74769388,0.755018878,0.762305976,0.769552612,0.776705662,0.783527311,0.789914031,0.795952173,0.801710271,0.807232835,0.812542901,0.817556947,0.822239708,0.826656048,0.830853464,0.834857285,0.838680781,0.842329908,0.845833548,0.849230262,0.852557346,0.855840665,0.859095428,0.862307173,0.865480366,0.868639036,0.871806646,0.874997505,0.878227352,0.881443505,0.884612333,0.887742691,0.890843126,0.893921754,0.896965911,0.899971269,0.902959541,0.905940758,0.90892591,0.911905406,0.914854388,0.917795804,0.920800529,0.92390774,0.927131801,0.93048121,0.933935707,0.937399086,0.940810709,0.944206478,0.947610675,0.951049169,0.954517828,0.957956827,0.961322533,0.964619124,0.96785396,0.971031952,0.974139509,0.977128345,0.979970283,0.982659795,0.985195311,0.987576426,0.989803221,0.991865268,0.99375469,0.995464921,0.996973366,0.998236885,0.999197823,0.999796927,1,0.999796154,0.999190881,0.998202719,0.996854053,0.995187036,0.993254363,0.991081904,0.988687161,0.986068037,0.983238856,0.98019326,0.976993554,0.973640895,0.970152843,0.966546309,0.96284156,0.959098196,0.955358876,0.951627907,0.947937624,0.944333515,0.940772925,0.937261381,0.933921437,0.930658041,0.927397804,0.924031577,0.920394477,0.916621706,0.912728148,0.908516512,0.904023907,0.899270277,0.89419956,0.889322043,0.884821496,0.880305409,0.875662114,0.870868945,0.866122204,0.86116868,0.856313024,0.851601749,0.847001239,0.842369915,0.837934889
16.500hr,0.435697506,0.451823799,0.468754078,0.486775019,0.506021482,0.524680402,0.539249926,0.548668925,0.557144726,0.567305799,0.58015729,0.595632144,0.612753647,0.628392763,0.641378767,0.652736046,0.66315946,0.672944495,0.68209864,0.690477216,0.698347863,0.706092464,0.713875028,0.721697949,0.72949147,0.737056406,0.744407337,0.751666434,0.75889367,0.766086684,0.773191743,0.779971435,0.786322484,0.792330852,0.798065051,0.803569288,0.808866298,0.813870836,0.818545809,0.822956228,0.827149703,0.831151244,0.834974363,0.838624694,0.842130531,0.845530169,0.848860864,0.852148618,0.855408975,0.858627774,0.86180991,0.864979865,0.868161278,0.871368639,0.874617515,0.877854848,0.88104666,0.884201355,0.887326938,0.890431696,0.893503253,0.896536198,0.899551429,0.902558137,0.905566833,0.908567974,0.911535262,0.914493595,0.91751517,0.920637327,0.923874732,0.927234673,0.930699793,0.934176246,0.937602628,0.94101786,0.944450386,0.947929046,0.951452272,0.954962391,0.958413031,0.961804425,0.965139818,0.968419958,0.97162654,0.974708798,0.977637042,0.980405534,0.98301367,0.98546386,0.987762028,0.989906608,0.991901214,0.99375295,0.995452853,0.996967007,0.998238821,0.999198849,0.999796154,1,0.999793399,0.999176871,0.998162621,0.996784949,0.995094812,0.993125587,0.990903321,0.988436545,0.985745528,0.982834673,0.979765483,0.976541329,0.973174533,0.969682885,0.966084925,0.962438009,0.958787925,0.95513659,0.9515164,0.947972837,0.944463229,0.940999436,0.937699133,0.934465749,0.931232349,0.927889062,0.924274587,0.920519526,0.916622416,0.912376129,0.907856249,0.903118342,0.898093354,0.893229513,0.888705692,0.884153901,0.879476779,0.874658952,0.869883514,0.864901891,0.860016678,0.855277645,0.850647913,0.845982649,0.841505829
16.667hr,0.434016427,0.45014009,0.467038824,0.484990666,0.504137044,0.522687325,0.537166838,0.546534201,0.554969096,0.56507903,0.577862581,0.593252364,0.610276524,0.625822887,0.638730212,0.650018182,0.660378302,0.670103315,0.67919758,0.687513654,0.695319182,0.702997244,0.710711997,0.718465401,0.726187597,0.733682911,0.740969437,0.748169016,0.755341728,0.762485792,0.769547155,0.776288643,0.782607571,0.788590037,0.794304493,0.799794542,0.805082595,0.810081393,0.814751798,0.819158706,0.823349803,0.827350155,0.831173394,0.834824897,0.838332572,0.84173436,0.845067546,0.848358175,0.851622021,0.854845366,0.858033427,0.861211209,0.864402534,0.867621853,0.870885006,0.87413898,0.877349318,0.880524442,0.883672273,0.88680101,0.889898524,0.892958624,0.896001822,0.899036857,0.902073364,0.905101659,0.908094661,0.911076578,0.91411945,0.917260235,0.920514736,0.923889332,0.927366321,0.930853118,0.934288949,0.93771605,0.941167015,0.944674438,0.948240164,0.95180846,0.955333636,0.958812894,0.962246337,0.965630973,0.968943137,0.97212772,0.975152564,0.978010051,0.980698847,0.983222518,0.985590907,0.987809018,0.989889509,0.991852002,0.993701743,0.995417669,0.996950525,0.998228441,0.999190881,0.999793399,1,0.999789302,0.99915688,0.998122911,0.996730624,0.995015731,0.993009846,0.990730526,0.98820417,0.985448283,0.982524679,0.979441433,0.97620912,0.972845413,0.969366998,0.965829457,0.962281033,0.958720741,0.95517966,0.951701428,0.948247501,0.944833523,0.941575908,0.938373799,0.935168459,0.931849105,0.928259774,0.924524877,0.920633086,0.916361317,0.91181261,0.907070011,0.902086452,0.897247607,0.892716317,0.888139776,0.883436567,0.878599378,0.873802355,0.868800113,0.863890035,0.859127384,0.854472593,0.849778988,0.845266262
16.833hr,0.432327025,0.448435045,0.465296112,0.48317732,0.502224537,0.520669567,0.53506605,0.544389467,0.552790028,0.562852014,0.575568501,0.590871458,0.607793439,0.623239851,0.636060817,0.647271903,0.65756111,0.667218535,0.67624548,0.684492357,0.692226724,0.699833123,0.707476132,0.715156967,0.722804901,0.73022725,0.737444342,0.74457859,0.751689873,0.75877647,0.765784111,0.772476728,0.778752787,0.784698112,0.790381305,0.795845961,0.801114369,0.806097306,0.810754042,0.815149747,0.819332203,0.823326524,0.82714652,0.830797148,0.834305851,0.837710451,0.841047836,0.844343393,0.847613042,0.850843514,0.854040308,0.857228535,0.860432057,0.863665268,0.866943902,0.870214983,0.873443932,0.876638805,0.879807296,0.882957686,0.886078568,0.889164188,0.892235028,0.895299804,0.898367336,0.901427005,0.90445104,0.907463794,0.910537223,0.913707379,0.916990824,0.920392353,0.923891597,0.927395279,0.93084225,0.934277418,0.937738754,0.941264101,0.944860366,0.948475634,0.952064525,0.955623558,0.959149902,0.96263794,0.966059775,0.969354265,0.972485091,0.975442088,0.978221953,0.98082812,0.983272441,0.98556425,0.987722479,0.989776736,0.991745647,0.993622016,0.995368031,0.996915865,0.998202719,0.999176871,0.999789302,1,0.999783724,0.999140363,0.998099502,0.9966935,0.994954883,0.992907273,0.990581687,0.988008,0.985250871,0.98232418,0.97924066,0.976018793,0.972673097,0.969257827,0.965822854,0.962365622,0.958914407,0.955509316,0.952116978,0.948756525,0.945544616,0.942376852,0.939200802,0.935906854,0.932345621,0.92863415,0.924755236,0.920472185,0.91589989,0.911140475,0.90618373,0.901377105,0.896851081,0.892261675,0.887541293,0.882690534,0.87787878,0.872863642,0.867934183,0.863152336,0.858476209,0.853759132,0.849215138
17.000hr,0.430432294,0.446523427,0.46334013,0.48114775,0.500093845,0.518433652,0.532746955,0.542022047,0.550379949,0.560385871,0.573026083,0.588233189,0.605046425,0.620389348,0.63312125,0.644254119,0.654471531,0.664060736,0.673019949,0.681197263,0.688859642,0.696392244,0.703961153,0.711567298,0.719139981,0.726489406,0.733638848,0.740710427,0.747764465,0.754799583,0.761760721,0.768411995,0.774652733,0.780569135,0.786229686,0.791677621,0.796934819,0.801909936,0.806560458,0.810952581,0.815134366,0.819130814,0.822955699,0.826613154,0.830129736,0.833543333,0.836890388,0.84019294,0.843465266,0.84669734,0.849896253,0.853087794,0.856296018,0.859535056,0.862820388,0.866100453,0.869341094,0.872549689,0.875733459,0.8789011,0.882042998,0.885153028,0.888251694,0.891347851,0.894450136,0.897547524,0.900611388,0.903665288,0.906779603,0.909990283,0.913316417,0.916758899,0.920295578,0.923825211,0.927285913,0.930722966,0.934182119,0.937710209,0.941319409,0.944964454,0.948602674,0.952228504,0.955837257,0.959420665,0.962947936,0.966353926,0.969596026,0.972660443,0.975540902,0.978239243,0.980768111,0.983139569,0.985376763,0.987516365,0.989587053,0.991594338,0.993514137,0.995287036,0.996854053,0.998162621,0.99915688,0.999783724,1,0.999781433,0.999137876,0.998093142,0.996675417,0.994909852,0.992829367,0.990473185,0.987909249,0.985159746,0.982241724,0.979175889,0.97597669,0.972696711,0.969386945,0.966044289,0.96269392,0.959371265,0.95604807,0.952747093,0.949583514,0.946454005,0.943309089,0.940042487,0.936512153,0.932827852,0.928967841,0.924690955,0.920106723,0.915327781,0.910377438,0.905603981,0.901092236,0.896501657,0.891773367,0.886915159,0.882094647,0.877073975,0.872130553,0.867333725,0.862638968,0.857902255,0.853330605
